date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2023-01-01,2,1009971,SS0102,83.0,1.7710843,2.88755,27.783133,13.086747,251.253,235.69318,85.845215,181.25502,106.46459,final
2023-01-11,2,1009971,SS0102,83.0,0.92771083,1.741767,6.86747,9.65743,213.8795,182.25502,87.925186,80.96556,116.88845,final
2023-01-21,2,1009971,SS0102,83.0,1.0,2.7389557,3.698795,7.3682733,176.45782,121.42369,77.52984,70.33153,143.5315,final
2023-02-01,2,1009971,SS0102,83.0,1.9156626,4.6799197,3.8433733,9.160643,141.81927,86.08072,71.44338,62.450367,161.19687,final
2023-02-11,2,1009971,SS0102,83.0,2.373494,5.646185,5.289157,13.065061,103.08435,60.98795,69.25949,56.95612,163.79408,final
2023-02-21,2,1009971,SS0102,83.0,2.4698796,7.407229,6.759036,17.733334,58.012047,45.714058,60.20587,51.725967,124.249664,final
2023-03-01,2,1009971,SS0102,83.0,4.0602407,14.091566,8.903614,27.14498,40.53012,49.39237,47.45677,43.25283,83.70682,final
2023-03-11,2,1009971,SS0102,83.0,52.192772,16.913654,58.722893,38.41245,70.87952,61.13494,260.9915,146.78484,114.73439,final
2023-03-21,2,1009971,SS0102,83.0,31.927711,27.76024,88.180725,58.76546,98.63856,83.867065,112.72113,146.1304,116.62201,final
2023-04-01,2,1009971,SS0102,83.0,12.096386,42.738556,96.21687,87.41245,108.96385,123.71807,35.812534,109.52731,88.53756,final
2023-04-11,2,1009971,SS0102,83.0,21.493977,50.543373,65.518074,121.04217,129.53012,172.51968,47.69962,55.948,75.78321,final
2023-04-21,2,1009971,SS0102,83.0,97.66265,50.950603,131.25302,144.23253,226.19278,220.73132,183.488,91.3025,102.41945,final
2023-05-01,2,1009971,SS0102,83.0,47.385544,52.286346,166.54218,153.78032,271.66266,268.33777,91.445076,108.03742,101.2164,final
2023-05-11,2,1009971,SS0102,83.0,17.46988,51.345383,162.51807,154.58234,286.75906,314.03696,39.87883,104.97282,91.44993,final
2023-05-21,2,1009971,SS0102,83.0,42.81928,50.617672,107.6747,154.24939,327.10843,357.24738,85.97857,70.75362,91.68001,final
2023-06-01,2,1009971,SS0102,83.0,39.012047,50.853413,99.30121,152.81647,362.06024,394.00925,78.79921,66.090195,91.99291,final
2023-06-11,2,1009971,SS0102,83.0,67.180725,48.600403,149.01205,150.07149,377.04822,425.69598,134.66452,99.31681,88.70485,final
2023-06-21,2,1009971,SS0102,83.0,79.86747,48.993576,186.06024,148.44739,424.98795,446.92932,157.18068,124.51189,95.14495,final
2023-07-01,2,1009971,SS0102,83.0,38.31325,53.09197,185.36143,150.68594,451.20483,457.28275,74.5598,122.27272,98.68524,final
2023-07-11,2,1009971,SS0102,83.0,36.987953,53.344578,155.16867,155.43011,466.6988,460.08392,71.96548,99.837036,101.422295,final
2023-07-21,2,1009971,SS0102,83.0,34.93976,60.674297,110.24097,167.11084,403.9759,469.80765,60.8149,66.95741,86.13506,final
2023-08-01,2,1009971,SS0102,83.0,54.385544,56.24739,126.313255,170.26627,410.9759,473.76868,96.96012,74.92216,86.88452,final
2023-08-11,2,1009971,SS0102,83.0,37.44578,52.628914,126.77109,169.5506,430.9518,475.05222,73.65362,75.49162,90.813416,final
2023-08-21,2,1009971,SS0102,83.0,39.228916,69.16024,131.06024,178.03654,427.36145,493.5948,59.639664,74.335014,86.715996,final
2023-09-01,2,1009971,SS0102,83.0,33.93976,51.206024,110.614456,172.99518,422.28912,493.9474,69.280396,64.953705,85.638115,final
2023-09-11,2,1009971,SS0102,83.0,84.54217,44.156628,157.71085,164.52289,439.6506,489.5036,182.15686,95.981636,89.91858,final
2023-09-21,2,1009971,SS0102,83.0,33.73494,52.9498,152.21686,148.31245,393.51807,493.45984,66.84223,102.54669,79.94988,final
2023-10-01,2,1009971,SS0102,83.0,50.289158,50.9,168.56627,148.00642,405.494,491.26788,98.90726,113.43725,82.71621,final
2023-10-11,2,1009971,SS0102,83.0,93.578316,54.890762,177.60242,158.74057,462.08432,492.81406,164.59686,111.51935,93.827065,final
2023-10-21,2,1009971,SS0102,83.0,39.192772,63.729717,183.06024,169.52048,466.33734,495.86948,64.29936,107.75827,94.10383,final
2023-11-01,2,1009971,SS0102,83.0,66.56626,40.400402,199.33734,159.02089,478.51807,480.0225,157.63354,124.58007,99.68983,final
2023-11-11,2,1009971,SS0102,83.0,37.60241,30.296787,143.36145,134.42691,478.6747,457.69037,120.6977,106.40805,104.53529,final
2023-11-21,2,1009971,SS0102,83.0,79.49397,22.474699,183.66264,93.17189,518.93976,411.00482,307.53375,192.17583,125.945595,final
2023-12-01,2,1009971,SS0102,83.0,11.084337,10.796386,128.18073,63.56787,496.08435,370.59518,101.82289,194.23196,133.41075,final
2023-12-11,2,1009971,SS0102,83.0,2.5542169,5.2522087,93.13252,38.523293,414.0964,331.69077,73.6838,225.47128,124.47517,final
2023-12-21,2,1009971,SS0102,83.0,1.1445783,5.028514,14.783132,21.077108,381.50607,283.76947,61.271076,75.863976,133.84589,final
2024-01-01,2,1009971,SS0102,83.0,3.2168674,2.88755,6.915663,13.086747,334.43375,235.69318,104.17515,65.88063,141.02342,final
2024-01-11,2,1009971,SS0102,83.0,0.73493975,1.741767,5.0963855,9.65743,241.59036,182.25502,85.06583,68.88238,131.68692,final
2024-01-21,2,1009971,SS0102,83.0,0.97590363,2.7389557,4.927711,7.3682733,203.37349,121.42369,77.218475,80.26756,164.82155,final
2024-02-01,2,1009971,SS0102,83.0,6.9397593,4.6799197,8.650602,9.160643,143.747,86.08072,123.345634,96.398186,163.31337,final
2024-02-11,2,1009971,SS0102,83.0,18.313253,5.646185,26.228916,13.065061,124.457825,60.98795,218.98224,172.86916,196.18405,final
2024-02-21,2,1009971,SS0102,83.0,11.807229,7.407229,37.06024,17.733334,56.771088,45.714058,135.4632,185.01573,121.80269,final
2024-03-01,2,1009971,SS0102,83.0,6.2289157,14.091566,36.3494,27.14498,51.91566,49.39237,58.816113,128.63406,104.63905,final
2024-03-11,2,1009971,SS0102,83.0,5.6987953,16.913654,23.73494,38.41245,55.06024,61.13494,48.822506,66.19055,90.81469,final
2024-03-21,2,1009971,SS0102,83.0,25.108435,27.76024,37.036148,58.76546,79.0241,83.867065,91.90542,65.923065,94.55033,final
2024-04-01,2,1009971,SS0102,83.0,23.385542,42.738556,54.192772,87.41245,99.19277,123.71807,59.460415,64.05281,80.946495,final
2024-04-11,2,1009971,SS0102,83.0,25.313253,50.543373,73.80723,121.04217,123.77109,172.51968,54.575825,62.52449,72.53905,final
2024-04-21,2,1009971,SS0102,83.0,21.493977,50.950603,70.19277,144.23253,144.28917,220.73132,47.352444,50.386314,66.13578,final
2024-05-01,2,1009971,SS0102,83.0,38.506023,52.286346,85.31325,153.78032,175.85544,268.33777,75.94484,56.87937,66.16555,final
2024-05-11,2,1009971,SS0102,83.0,33.771084,51.345383,93.77109,154.58234,191.31326,314.03696,68.80969,61.893497,61.53308,final
2024-05-21,2,1009971,SS0102,83.0,28.951807,50.617672,101.22891,154.24939,208.45786,357.24738,61.045,66.70601,58.92599,final
2024-06-01,2,1009971,SS0102,83.0,91.180725,50.853413,153.90363,152.81647,293.40967,394.00925,172.20206,100.68887,74.78766,final
2024-06-11,2,1009971,SS0102,83.0,72.53012,48.600403,192.66266,150.07149,360.241,425.69598,144.64467,127.46551,84.802505,final
2024-06-21,2,1009971,SS0102,83.0,15.469879,48.993576,179.18073,148.44739,350.60242,446.92932,37.911694,120.02858,78.6854,final
2024-07-01,2,1009971,SS0102,83.0,82.07229,53.09197,170.0723,150.68594,409.28918,457.28275,149.88696,112.452225,89.61813,final
2024-07-11,2,1009971,SS0102,83.0,64.50603,53.344578,162.04819,155.43011,448.48193,460.08392,119.13023,104.1252,97.505394,final
2024-07-21,2,1009971,SS0102,83.0,50.168674,60.674297,196.74698,167.11084,477.15665,469.80765,84.00344,117.21922,101.54779,final
2024-08-01,2,1009971,SS0102,83.0,44.20482,56.24739,158.87952,170.26627,482.8554,473.76868,80.33782,93.503174,101.89794,final
2024-08-11,2,1009971,SS0102,83.0,90.30121,52.628914,184.6747,169.5506,539.38556,475.05222,165.37048,108.6646,113.40132,final
2024-08-21,2,1009971,SS0102,83.0,90.843376,69.16024,225.3494,178.03654,601.2771,493.5948,129.23822,125.848854,121.59716,final
2024-09-01,2,1009971,SS0102,83.0,58.60241,51.206024,239.74701,172.99518,568.69885,493.9474,113.15942,137.50204,114.98183,final
2024-09-11,2,1009971,SS0102,83.0,60.855423,44.156628,210.30121,164.52289,557.0241,489.5036,133.97058,127.0042,113.6542,final
2024-09-21,2,1009971,SS0102,83.0,82.40964,52.9498,201.86746,148.31245,623.96387,493.45984,150.83682,134.93193,126.18145,final
2024-10-01,2,1009971,SS0102,83.0,43.228916,50.9,186.49397,148.00642,585.12054,491.26788,86.27713,125.154205,118.9117,final
2024-10-11,2,1009971,SS0102,83.0,96.614456,54.890762,222.253,158.74057,617.2289,492.81406,169.66632,138.78845,124.992226,final
2024-10-21,2,1009971,SS0102,83.0,27.313253,63.729717,167.15662,169.52048,594.3735,495.86948,47.014965,98.64551,119.6666,final
2024-11-01,2,1009971,SS0102,83.0,20.349398,40.400402,144.27711,159.02089,570.51807,480.0225,55.835182,91.01104,118.65802,final
2024-11-11,2,1009971,SS0102,83.0,29.445784,30.296787,77.10844,134.42691,509.66263,457.69037,97.58901,58.88995,111.23261,final
2024-11-21,2,1009971,SS0102,83.0,65.481926,22.474699,115.27711,93.17189,484.30118,411.00482,256.53394,122.516846,117.61911,final
2024-12-01,2,1009971,SS0102,83.0,2.0,10.796386,96.92771,63.56787,427.6988,370.59518,44.313934,148.6523,115.2035,final
2024-12-11,2,1009971,SS0102,83.0,7.795181,5.2522087,75.27711,38.523293,374.63852,331.69077,124.80414,184.4463,112.755844,final
2024-12-21,2,1009971,SS0102,83.0,2.2650602,5.028514,12.060242,21.077108,294.49393,283.76947,72.44404,65.42229,103.713844,final
2025-01-01,2,1009971,SS0102,83.0,1.7710843,2.88755,11.831326,13.086747,253.03616,235.69318,85.845215,93.05889,107.20544,final
2025-01-11,2,1009971,SS0102,83.0,1.0,1.741767,5.0361443,9.65743,157.42169,182.25502,88.997444,68.471375,86.73823,final
2025-01-21,2,1009971,SS0102,83.0,1.0,2.7389557,3.7710843,7.3682733,131.10843,121.42369,77.52984,70.916,107.660545,final
2025-02-01,2,1009971,SS0102,83.0,1.4457831,4.6799197,3.4457831,9.160643,112.20483,86.08072,66.58922,59.642662,128.68236,final
2025-02-11,2,1009971,SS0102,83.0,1.5542169,5.646185,4.0,13.065061,84.313255,60.98795,61.564,49.819927,135.34782,final
2025-02-21,2,1009971,SS0102,83.0,1.313253,7.407229,4.313253,17.733334,20.144579,45.714058,50.883667,40.96739,49.581085,final
2025-03-01,2,1009971,SS0102,83.0,5.7108436,14.091566,8.578314,27.14498,23.855423,49.39237,56.10249,42.240852,53.0505,final
2025-03-11,2,1009971,SS0102,83.0,18.0,16.913654,25.024097,38.41245,34.06024,61.13494,104.95739,69.16011,59.06143,final
2025-03-21,2,1009971,SS0102,83.0,26.698795,27.76024,50.409637,58.76546,58.493977,83.867065,96.759964,86.896,71.448265,final
2025-04-01,2,1009971,SS0102,83.0,59.385544,42.738556,104.084335,87.41245,116.10844,123.71807,134.87115,118.040726,94.088135,final
2025-04-11,2,1009971,SS0102,83.0,59.626507,50.543373,145.71085,121.04217,174.73494,172.51968,116.35324,119.57177,101.247894,final
2025-04-21,2,1009971,SS0102,83.0,13.73494,50.950603,132.747,144.23253,187.46988,220.73132,33.484787,92.3036,85.26503,final
2025-05-01,2,1009971,SS0102,83.0,56.879517,52.286346,130.24097,153.78032,242.90361,268.33777,108.01791,85.1749,90.69497,final
2025-05-11,2,1009971,SS0102,83.0,41.66265,51.345383,112.27711,154.58234,283.01205,314.03696,82.8154,73.49003,90.27545,final
2025-05-21,2,1009971,SS0102,83.0,44.68675,50.617672,143.22891,154.24939,326.38553,357.24738,89.33626,93.079735,91.48045,final
2025-06-01,2,1009971,SS0102,83.0,51.963856,50.853413,138.31325,152.81647,372.63855,394.00925,101.98814,90.810074,94.64406,final
2025-06-11,2,1009971,SS0102,83.0,16.325302,48.600403,112.97591,150.07149,370.96387,425.69598,39.785713,76.0784,87.29217,final
2025-06-21,2,1009971,SS0102,83.0,53.698795,48.993576,121.987946,148.44739,397.96387,446.92932,108.7144,82.75667,89.16524,final
2025-07-01,2,1009971,SS0102,83.0,53.481926,53.09197,123.50602,150.68594,392.06024,457.28275,100.67128,82.54182,85.89121,final
2025-07-11,2,1009971,SS0102,83.0,20.60241,53.344578,127.783134,155.43011,353.03616,460.08392,43.881386,82.76697,76.98313,final
2025-07-21,2,1009971,SS0102,83.0,30.975904,60.674297,105.06024,167.11084,370.2771,469.80765,54.779274,63.947304,79.03771,final
2025-08-01,2,1009971,SS0102,83.0,51.20482,56.24739,102.783134,170.26627,364.60242,473.76868,91.76688,61.496796,77.19853,final
2025-08-11,2,1009971,SS0102,83.0,80.59036,52.628914,162.77109,169.5506,403.53012,475.05222,148.51982,96.11602,85.10119,final
2025-08-21,2,1009971,SS0102,83.0,42.650604,69.16024,174.44579,178.03654,401.494,493.5948,64.25358,98.03822,81.52792,final
2025-09-01,2,1009971,SS0102,83.0,29.566265,51.206024,152.80724,172.99518,379.09637,493.9474,61.49922,88.65816,76.98134,final
2025-09-11,2,1009971,SS0102,83.0,48.73494,44.156628,120.95181,164.52289,411.50598,489.5036,109.31373,74.29782,84.22708,final
2025-09-21,2,1009971,SS0102,83.0,47.66265,52.9498,125.96386,148.31245,405.4699,493.45984,90.87633,85.42285,82.34764,final
2025-10-01,2,1009971,SS0102,83.0,73.216866,50.9,169.61446,148.00642,425.20483,491.26788,139.92284,114.12231,86.68803,final
2025-10-11,2,1009971,SS0102,83.0,37.698795,54.890762,158.57831,158.74057,442.3012,492.81406,71.29446,99.9009,89.853065,final
2025-10-21,2,1009971,SS0102,83.0,102.72289,63.729717,213.63855,169.52048,514.04816,495.86948,156.73407,125.279594,103.629425,final
2025-11-01,2,1009971,SS0102,83.0,27.45783,40.400402,167.87952,159.02089,490.3012,480.0225,71.49239,105.40092,102.11922,final
2025-11-11,2,1009971,SS0102,83.0,18.45783,30.296787,148.63855,134.42691,428.16867,457.69037,66.458824,110.192894,93.61955,final
2025-11-21,2,1009971,SS0102,83.0,4.1566267,22.474699,50.07229,93.17189,389.67468,411.00482,33.327488,56.097816,94.87263,final
2025-12-01,2,1009971,SS0102,83.0,7.313253,10.796386,29.92771,63.56787,367.42166,370.59518,77.949814,50.938885,99.15507,final
2025-12-11,2,1009971,SS0102,83.0,1.9759036,5.2522087,13.445783,38.523293,320.66263,331.69077,68.04293,42.3814,96.72455,final
2025-12-21,2,1009971,SS0102,83.0,23.108435,5.028514,32.39759,21.077108,296.1084,283.76947,280.28516,143.41156,104.272934,final
2026-01-01,2,1009971,SS0102,83.0,2.7710843,2.88755,27.855423,13.086747,225.66264,235.69318,98.52342,181.6547,95.83265,prelim
2026-01-11,2,1009971,SS0102,83.0,0.9879518,1.741767,26.86747,9.65743,188.9518,182.25502,88.818726,217.41512,103.576294,prelim
2026-01-21,2,1009971,SS0102,83.0,0.0,2.7389557,3.759036,7.3682733,86.22892,121.42369,64.60821,70.81859,72.161255,forecast
2022-01-01,2,1009972,SS0203,875.0,3.2971427,3.297562,18.482285,20.832115,93.33714,137.4903,99.99495,90.90346,69.01322,final
2022-01-11,2,1009972,SS0203,875.0,7.817143,2.9539049,18.697144,15.286705,94.94743,118.93379,161.14276,116.8112,80.64583,final
2022-01-21,2,1009972,SS0203,875.0,2.5165715,4.0649524,13.630857,10.316419,89.79657,99.99101,82.91904,121.63978,90.29018,final
2022-02-01,2,1009972,SS0203,875.0,3.198857,5.7138286,13.532572,12.732686,63.314285,82.56408,76.52593,104.51081,78.016335,final
2022-02-11,2,1009972,SS0203,875.0,4.3965716,6.761752,10.1119995,16.540533,55.45257,70.55212,79.890915,70.15611,80.014404,final
2022-02-21,2,1009972,SS0203,875.0,9.594286,7.3697524,17.189714,19.845333,49.92343,60.82815,117.98365,89.31139,83.434555,final
2022-03-01,2,1009972,SS0203,875.0,9.896,14.829828,23.886858,28.961334,55.901714,62.526134,75.119156,85.058075,90.189835,final
2022-03-11,2,1009972,SS0203,875.0,10.227428,16.338781,29.717714,38.53836,58.526855,70.3656,71.36035,79.74051,84.29158,final
2022-03-21,2,1009972,SS0203,875.0,15.097143,25.683353,35.220573,56.851963,66.041145,87.01372,65.49853,65.02716,77.20712,final
2022-04-01,2,1009972,SS0203,875.0,5.918857,24.881332,31.24343,66.903465,68.66286,108.59749,36.540733,50.40568,64.8455,final
2022-04-11,2,1009972,SS0203,875.0,37.173714,28.746592,58.189713,79.31128,98.019424,134.39017,124.97179,74.94811,73.90724,final
2022-04-21,2,1009972,SS0203,875.0,48.21943,29.164915,91.312,82.79284,143.72229,159.49013,155.77216,109.703705,90.414116,final
2022-05-01,2,1009972,SS0203,875.0,19.296,28.809296,104.68914,86.7208,159.81944,182.5856,71.86189,119.590256,87.86359,final
2022-05-11,2,1009972,SS0203,875.0,7.073143,26.41722,74.58857,84.391426,162.496,202.24106,38.428425,89.03378,80.82182,final
2022-05-21,2,1009972,SS0203,875.0,73.938286,24.871923,100.30743,80.098434,226.84,219.74324,264.2558,123.74778,103.15772,final
2022-06-01,2,1009972,SS0203,875.0,14.330286,20.715048,95.34171,72.00419,231.27429,225.62845,75.171104,130.30682,102.44802,final
2022-06-11,2,1009972,SS0203,875.0,14.805715,19.396229,103.07429,64.9832,235.85258,228.68591,81.1835,154.4289,103.0668,final
2022-06-21,2,1009972,SS0203,875.0,12.172571,18.1544,41.30857,58.265675,232.928,221.15695,74.165474,73.19699,105.20481,final
2022-07-01,2,1009972,SS0203,875.0,22.46857,27.847391,49.446857,65.39802,249.4777,224.12302,83.624825,77.34146,111.06597,final
2022-07-11,2,1009972,SS0203,875.0,17.378286,24.241943,52.019432,70.24374,229.68228,219.61836,76.528046,75.77964,104.48045,final
2022-07-21,2,1009972,SS0203,875.0,38.6,33.3512,78.44685,85.44054,220.06284,223.80464,113.68614,92.26709,98.364624,final
2022-08-01,2,1009972,SS0203,875.0,21.117714,22.981104,77.096,80.57425,221.88455,217.97646,93.34054,95.9354,101.7527,final
2022-08-11,2,1009972,SS0203,875.0,27.408,27.311657,87.12572,83.64396,242.2194,218.8709,100.298164,103.9278,110.42945,final
2022-08-21,2,1009972,SS0203,875.0,39.837715,30.151924,88.363434,80.44469,208.11887,224.1509,127.554085,109.267685,93.00372,final
2022-09-01,2,1009972,SS0203,875.0,26.616,20.315733,93.86171,77.77931,220.40457,223.75157,124.886765,119.42804,98.53684,final
2022-09-11,2,1009972,SS0203,875.0,19.211428,20.127886,85.66514,70.59554,224.81027,224.48323,96.35282,119.9345,100.14252,final
2022-09-21,2,1009972,SS0203,875.0,13.649143,19.677296,59.47657,60.120914,226.28683,226.00613,75.57207,99.010544,100.12151,final
2022-10-01,2,1009972,SS0203,875.0,18.854856,19.443619,51.71543,59.2488,222.67313,217.60236,97.59135,88.2747,102.27795,final
2022-10-11,2,1009972,SS0203,875.0,26.528,21.082552,59.031998,60.203465,231.82286,214.44298,120.87775,98.20337,107.920006,final
2022-10-21,2,1009972,SS0203,875.0,16.338285,22.782171,61.721146,63.308342,209.56114,203.87395,76.80568,97.67643,102.722786,final
2022-11-01,2,1009972,SS0203,875.0,32.969143,23.056913,75.835434,66.92164,221.41257,203.94975,135.32901,112.39376,108.357414,final
2022-11-11,2,1009972,SS0203,875.0,27.022858,19.027048,76.330284,64.866135,221.02744,195.66515,133.27837,116.408745,112.63911,final
2022-11-21,2,1009972,SS0203,875.0,19.664,17.233028,79.656,59.31699,200.85371,182.74625,110.93405,131.62308,109.64465,final
2022-12-01,2,1009972,SS0203,875.0,21.862858,13.231238,68.54971,49.491314,196.10057,175.66176,147.34521,134.97511,111.31331,final
2022-12-11,2,1009972,SS0203,875.0,13.561143,8.710057,55.087997,39.174324,190.45029,164.24393,135.3834,136.02472,115.48437,final
2022-12-21,2,1009972,SS0203,875.0,12.204572,8.988267,47.62857,30.929562,189.00572,153.5549,122.992874,146.47708,122.3587,final
2023-01-01,2,1009972,SS0203,875.0,2.5691428,3.297562,28.334858,20.832115,172.72,137.4903,91.22129,129.04425,124.72428,final
2023-01-11,2,1009972,SS0203,875.0,2.0045714,2.9539049,16.778286,15.286705,148.19658,118.93379,88.06456,107.35251,123.611626,final
2023-01-21,2,1009972,SS0203,875.0,2.590857,4.0649524,7.1645713,10.316419,134.44914,99.99101,83.73852,79.421776,132.82008,final
2023-02-01,2,1009972,SS0203,875.0,4.674286,5.7138286,9.269714,12.732686,106.15429,82.56408,90.29719,80.47125,126.94051,final
2023-02-11,2,1009972,SS0203,875.0,5.9074287,6.761752,13.172571,16.540533,85.038864,70.55212,92.73643,84.36454,119.17451,final
2023-02-21,2,1009972,SS0203,875.0,6.201143,7.3697524,16.782858,19.845333,71.576,60.82815,90.55268,87.67384,116.32712,final
2023-03-01,2,1009972,SS0203,875.0,7.6034284,14.829828,19.712,28.961334,57.31657,62.526134,63.55793,72.76511,92.28511,final
2023-03-11,2,1009972,SS0203,875.0,41.875427,16.338781,55.68,38.53836,85.63086,70.3656,219.67247,139.37135,120.254944,final
2023-03-21,2,1009972,SS0203,875.0,60.193142,25.683353,109.672,56.851963,133.61943,87.01372,212.47072,185.3975,150.65083,final
2023-04-01,2,1009972,SS0203,875.0,38.414856,24.881332,140.48343,66.903465,169.46513,108.59749,145.2909,202.33159,153.58186,final
2023-04-11,2,1009972,SS0203,875.0,20.445715,28.746592,119.05372,79.31128,187.90628,134.39017,75.40233,147.13776,138.39304,final
2023-04-21,2,1009972,SS0203,875.0,102.461716,29.164915,161.3223,82.79284,287.77713,159.49013,314.5382,189.4486,177.99069,final
2023-05-01,2,1009972,SS0203,875.0,22.028572,28.809296,144.936,86.7208,305.1314,182.5856,79.94421,163.47,165.32794,final
2023-05-11,2,1009972,SS0203,875.0,4.489143,26.41722,128.97943,84.391426,303.71313,202.24106,30.203638,149.87952,148.9633,final
2023-05-21,2,1009972,SS0203,875.0,12.514286,24.871923,39.032,80.098434,310.02625,219.74324,58.631264,51.742435,140.17163,final
2023-06-01,2,1009972,SS0203,875.0,7.688,20.715048,24.69143,72.00419,310.11084,225.62845,49.34076,38.5582,136.63138,final
2023-06-11,2,1009972,SS0203,875.0,26.856,19.396229,47.05829,64.9832,295.0914,228.68591,130.57756,74.38683,128.41655,final
2023-06-21,2,1009972,SS0203,875.0,19.378286,18.1544,53.922287,58.265675,254.27657,221.15695,105.28577,93.13468,114.644516,final
2023-07-01,2,1009972,SS0203,875.0,13.592,27.847391,59.826286,65.39802,229.4537,224.12302,56.60115,92.08539,102.32656,final
2023-07-11,2,1009972,SS0203,875.0,18.010286,24.241943,50.980576,70.24374,227.01828,219.61836,78.689316,74.39898,103.29444,final
2023-07-21,2,1009972,SS0203,875.0,47.146286,33.3512,78.74857,85.44054,171.70287,223.80464,135.97041,92.6007,77.22871,final
2023-08-01,2,1009972,SS0203,875.0,12.052571,22.981104,77.209145,80.57425,161.72685,217.97646,60.94316,96.06762,74.7733,final
2023-08-11,2,1009972,SS0203,875.0,10.685715,27.311657,69.88457,83.64396,167.92343,218.8709,48.545067,84.47791,77.242485,final
2023-08-21,2,1009972,SS0203,875.0,12.906285,30.151924,35.64457,80.44469,168.31543,224.1509,50.939697,47.568283,75.63376,final
2023-09-01,2,1009972,SS0203,875.0,21.849142,20.315733,45.44114,77.77931,182.47656,223.75157,106.057144,60.93447,81.956406,final
2023-09-11,2,1009972,SS0203,875.0,40.366856,20.127886,75.122284,70.59554,195.98743,224.48323,180.54387,105.988106,87.58262,final
2023-09-21,2,1009972,SS0203,875.0,21.297142,19.677296,83.51314,60.120914,197.90628,226.00613,106.56412,135.92123,87.835884,final
2023-10-01,2,1009972,SS0203,875.0,6.8617144,19.443619,68.52571,59.2488,191.17601,217.60236,48.526836,114.43905,88.128456,final
2023-10-11,2,1009972,SS0203,875.0,61.942856,21.082552,90.101715,60.203465,235.10855,214.44298,256.65762,145.85378,109.41728,final
2023-10-21,2,1009972,SS0203,875.0,18.004572,22.782171,86.80914,63.308342,205.96686,203.87395,82.80336,134.404,101.002,final
2023-11-01,2,1009972,SS0203,875.0,51.424,23.056913,131.37143,66.92164,245.33829,203.94975,201.10553,189.61113,119.807884,final
2023-11-11,2,1009972,SS0203,875.0,26.278856,19.027048,95.70743,64.866135,260.93143,195.66515,130.18185,144.14342,132.52496,final
2023-11-21,2,1009972,SS0203,875.0,19.418285,17.233028,97.12114,59.31699,267.44342,182.74625,109.82888,158.77786,145.11258,final
2023-12-01,2,1009972,SS0203,875.0,5.8834286,13.231238,51.580574,49.491314,251.4777,175.66176,59.69659,103.834114,141.9657,final
2023-12-11,2,1009972,SS0203,875.0,7.6365714,8.710057,32.938286,39.174324,218.74742,164.24393,92.17009,85.88312,132.2041,final
2023-12-21,2,1009972,SS0203,875.0,17.542856,8.988267,31.062857,30.929562,214.99313,153.5549,161.15546,100.370995,138.74887,final
2024-01-01,2,1009972,SS0203,875.0,3.8445714,3.297562,29.024,20.832115,211.976,137.4903,106.592415,131.71202,152.27423,final
2024-01-11,2,1009972,SS0203,875.0,3.729143,2.9539049,25.116571,15.286705,153.7623,118.93379,109.746635,148.45473,128.10251,final
2024-01-21,2,1009972,SS0203,875.0,3.8354285,4.0649524,11.4091425,10.316419,139.59315,99.99101,97.468,107.134315,137.71956,final
2024-02-01,2,1009972,SS0203,875.0,15.957714,5.7138286,23.522285,12.732686,104.12686,82.56408,195.61368,160.84584,124.625145,final
2024-02-11,2,1009972,SS0203,875.0,11.457143,6.761752,31.250286,16.540533,89.30514,70.55212,139.92084,168.28873,124.821304,final
2024-02-21,2,1009972,SS0203,875.0,17.914286,7.3697524,45.32914,19.845333,87.80114,60.82815,185.24449,202.5698,140.97484,final
2024-03-01,2,1009972,SS0203,875.0,31.502857,14.829828,60.874287,28.961334,113.42058,62.526134,184.08055,193.96848,175.37,final
2024-03-11,2,1009972,SS0203,875.0,8.673142,16.338781,58.090286,38.53836,114.45714,70.3656,64.07649,144.90735,158.50354,final
2024-03-21,2,1009972,SS0203,875.0,28.241142,25.683353,68.417145,56.851963,125.15542,87.01372,108.33608,118.698166,141.4522,final
2024-04-01,2,1009972,SS0203,875.0,52.152,24.881332,89.066284,66.903465,173.46286,108.59749,191.26323,130.82301,157.10106,final
2024-04-11,2,1009972,SS0203,875.0,41.964573,28.746592,122.35771,79.31128,211.69829,134.39017,139.16837,151.05655,155.46167,final
2024-04-21,2,1009972,SS0203,875.0,79.48114,29.164915,173.59772,82.79284,287.344,159.49013,247.27454,203.43085,177.72737,final
2024-05-01,2,1009972,SS0203,875.0,37.075428,28.809296,158.52113,86.7208,308.46173,182.5856,124.44929,178.2814,167.1033,final
2024-05-11,2,1009972,SS0203,875.0,10.395429,26.41722,126.951996,84.391426,307.4,202.24106,49.003155,147.61147,150.74232,final
2024-05-21,2,1009972,SS0203,875.0,20.264,24.871923,67.734856,80.098434,309.74973,219.74324,84.5744,85.471436,140.04858,final
2024-06-01,2,1009972,SS0203,875.0,26.049143,20.715048,56.708572,72.00419,304.296,225.62845,120.74309,80.13664,134.11008,final
2024-06-11,2,1009972,SS0203,875.0,9.645715,19.396229,55.958855,64.9832,305.26855,228.68591,60.0327,87.10498,132.7716,final
2024-06-21,2,1009972,SS0203,875.0,8.0,18.1544,43.69486,58.265675,285.02744,221.15695,56.14484,76.96884,128.24165,final
